,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,SMA,Signal
274,2015-12-31,29.48722881428963,17.051047121976968,35.44647220192883,29.48722881428963,29.48722881428963,-2.5234593024870624,-2.5234593024870624,-2.5234593024870624,-0.03377705829987355,-0.03377705829987355,-0.03377705829987355,-2.4896822441871884,-2.4896822441871884,-2.4896822441871884,0.0,0.0,0.0,26.963769511802568,26.4458729639933,1
275,2016-01-04,29.619112480255755,17.48358128636524,37.044052015571715,29.619112480255755,29.619112480255755,-2.561831316417374,-2.561831316417374,-2.561831316417374,-0.1177831205857734,-0.1177831205857734,-0.1177831205857734,-2.4440481958316003,-2.4440481958316003,-2.4440481958316003,0.0,0.0,0.0,27.057281163838383,26.538951693355,1
276,2016-01-05,29.65208339674729,17.504052678251476,35.71698095899022,29.65208339674729,29.65208339674729,-2.49548408987385,-2.49548408987385,-2.49548408987385,-0.03244446364114896,-0.03244446364114896,-0.03244446364114896,-2.463039626232701,-2.463039626232701,-2.463039626232701,0.0,0.0,0.0,27.15659930687344,26.65645327374002,1
277,2016-01-06,29.685054313238822,17.372848034515265,36.14723838890224,29.685054313238822,29.685054313238822,-2.5083576513389163,-2.5083576513389163,-2.5083576513389163,-0.01462071102063878,-0.01462071102063878,-0.01462071102063878,-2.493736940318277,-2.493736940318277,-2.493736940318277,0.0,0.0,0.0,27.176696661899907,26.764751038048683,1
278,2016-01-07,29.718025229730355,17.38475251583952,37.61176009255176,29.718025229730355,29.718025229730355,-2.5688285506717405,-2.5688285506717405,-2.5688285506717405,-0.03377705829991391,-0.03377705829991391,-0.03377705829991391,-2.5350514923718266,-2.5350514923718266,-2.5350514923718266,0.0,0.0,0.0,27.149196679058615,26.856363325195396,1
279,2016-01-08,29.75099614622189,17.724044232921244,35.66462570488794,29.75099614622189,29.75099614622189,-2.749162017373891,-2.749162017373891,-2.749162017373891,-0.16372927704682486,-0.16372927704682486,-0.16372927704682486,-2.585432740327066,-2.585432740327066,-2.585432740327066,0.0,0.0,0.0,27.001834128848,26.924802961787133,1
280,2016-01-11,29.849908895696483,17.087412228590516,35.534049567325084,29.849908895696483,29.849908895696483,-2.8872448580014582,-2.8872448580014582,-2.8872448580014582,-0.11778312058600372,-0.11778312058600372,-0.11778312058600372,-2.7694617374154546,-2.7694617374154546,-2.7694617374154546,0.0,0.0,0.0,26.962664037695024,26.983584373688778,-1
281,2016-01-12,29.882879812188023,17.379610725491972,36.465332381467526,29.882879812188023,29.882879812188023,-2.865452433308341,-2.865452433308341,-2.865452433308341,-0.03244446364096814,-0.03244446364096814,-0.03244446364096814,-2.833007969667373,-2.833007969667373,-2.833007969667373,0.0,0.0,0.0,27.01742737887968,27.02105200073901,-1
282,2016-01-13,29.91585072867955,18.120501051044197,36.398542812750996,29.91585072867955,29.91585072867955,-2.907357719798516,-2.907357719798516,-2.907357719798516,-0.014620711020657142,-0.014620711020657142,-0.014620711020657142,-2.892737008777859,-2.892737008777859,-2.892737008777859,0.0,0.0,0.0,27.008493008881036,27.040525019109925,-1
283,2016-01-14,29.94882164517109,18.571173534439165,36.628571988011956,29.94882164517109,29.94882164517109,-2.979323879811524,-2.979323879811524,-2.979323879811524,-0.03377705829982738,-0.03377705829982738,-0.03377705829982738,-2.9455468215116967,-2.9455468215116967,-2.9455468215116967,0.0,0.0,0.0,26.969497765359566,27.046345964313623,-1
284,2016-01-15,29.98179256166262,16.57776783761485,35.770224259451055,29.98179256166262,29.98179256166262,-3.1520880619284415,-3.1520880619284415,-3.1520880619284415,-0.16372927704728768,-0.16372927704728768,-0.16372927704728768,-2.988358784881154,-2.988358784881154,-2.988358784881154,0.0,0.0,0.0,26.829704499734177,27.032939463106782,-1
285,2016-01-19,30.11367622762875,17.666838148175202,35.8483218861169,30.11367622762875,30.11367622762875,-3.0363320591866194,-3.0363320591866194,-3.0363320591866194,-0.03244446364146138,-0.03244446364146138,-0.03244446364146138,-3.003887595545158,-3.003887595545158,-3.003887595545158,0.0,0.0,0.0,27.07734416844213,27.03494576356716,1
286,2016-01-20,30.14664714412028,18.35331667566959,35.83158632917396,30.14664714412028,30.14664714412028,-2.972161496258629,-2.972161496258629,-2.972161496258629,-0.014620711020671024,-0.014620711020671024,-0.014620711020671024,-2.9575407852379576,-2.9575407852379576,-2.9575407852379576,0.0,0.0,0.0,27.17448564786165,27.036734397665974,1
287,2016-01-21,30.17961806061182,17.661276383969863,36.79771390805625,30.17961806061182,30.17961806061182,-2.9218276626458777,-2.9218276626458777,-2.9218276626458777,-0.03377705829986775,-0.03377705829986775,-0.03377705829986775,-2.88805060434601,-2.88805060434601,-2.88805060434601,0.0,0.0,0.0,27.25779039796594,27.044843771272582,1
288,2016-01-22,30.212588977103348,17.660093777146173,36.67431223604534,30.212588977103348,30.212588977103348,-2.9585200705380466,-2.9585200705380466,-2.9585200705380466,-0.163729277047087,-0.163729277047087,-0.163729277047087,-2.79479079349096,-2.79479079349096,-2.79479079349096,0.0,0.0,0.0,27.2540689065653,27.05533099402325,1
289,2016-01-25,30.31150172657795,17.86023272913696,37.24979790313796,30.31150172657795,30.31150172657795,-2.4927064515710375,-2.4927064515710375,-2.4927064515710375,-0.11778312058607392,-0.11778312058607392,-0.11778312058607392,-2.3749233309849638,-2.3749233309849638,-2.3749233309849638,0.0,0.0,0.0,27.818795275006913,27.137027108639142,1
290,2016-01-26,30.34447264306948,17.82280267553524,36.71759972677431,30.34447264306948,30.34447264306948,-2.2245558997741486,-2.2245558997741486,-2.2245558997741486,-0.032444463641280556,-0.032444463641280556,-0.032444463641280556,-2.1921114361328677,-2.1921114361328677,-2.1921114361328677,0.0,0.0,0.0,28.11991674329533,27.252752379199173,1
291,2016-01-27,30.377443559561012,19.096263351954985,37.694231148069385,30.377443559561012,30.377443559561012,-2.005871622533233,-2.005871622533233,-2.005871622533233,-0.014620711020615905,-0.014620711020615905,-0.014620711020615905,-1.9912509115126167,-1.9912509115126167,-1.9912509115126167,0.0,0.0,0.0,28.37157193702778,27.388166835013983,1
292,2016-01-28,30.410414476052548,19.735768587063895,37.63421591164561,30.410414476052548,30.410414476052548,-1.8089561695045824,-1.8089561695045824,-1.8089561695045824,-0.03377705830003231,-0.03377705830003231,-0.03377705830003231,-1.77517911120455,-1.77517911120455,-1.77517911120455,0.0,0.0,0.0,28.601458306547965,27.547463364780675,1
293,2016-01-29,30.44338539254408,20.021908042736822,37.24581813711233,30.44338539254408,30.44338539254408,-1.710931632323476,-1.710931632323476,-1.710931632323476,-0.16372927704718368,-0.16372927704718368,-0.16372927704718368,-1.5472023552762924,-1.5472023552762924,-1.5472023552762924,0.0,0.0,0.0,28.732453760220604,27.72375896426678,1
294,2016-02-01,30.54229814201868,20.30080357721211,39.01149857375805,30.54229814201868,30.54229814201868,-0.9482228980397541,-0.9482228980397541,-0.9482228980397541,-0.11778312058591534,-0.11778312058591534,-0.11778312058591534,-0.8304397774538389,-0.8304397774538389,-0.8304397774538389,0.0,0.0,0.0,29.594075243978924,28.000196038691257,1
295,2016-02-02,30.575269058510216,20.909525735335563,39.459084614508676,30.575269058510216,30.575269058510216,-0.6271379346800136,-0.6271379346800136,-0.6271379346800136,-0.03244446364109978,-0.03244446364109978,-0.03244446364109978,-0.5946934710389138,-0.5946934710389138,-0.5946934710389138,0.0,0.0,0.0,29.9481311238302,28.28727473423006,1
296,2016-02-03,30.608239975001748,20.505094686463483,40.03168063572193,30.608239975001748,30.608239975001748,-0.3825116437577029,-0.3825116437577029,-0.3825116437577029,-0.014620711020560758,-0.014620711020560758,-0.014620711020560758,-0.36789093273714213,-0.36789093273714213,-0.36789093273714213,0.0,0.0,0.0,30.225728331244046,28.5923990025683,1
297,2016-02-04,30.641210891493277,21.2806787378118,39.89591175350472,30.641210891493277,30.641210891493277,-0.18819227032579186,-0.18819227032579186,-0.18819227032579186,-0.03377705830019688,-0.03377705830019688,-0.03377705830019688,-0.15441521202559497,-0.15441521202559497,-0.15441521202559497,0.0,0.0,0.0,30.453018621167484,28.911921824888452,1
298,2016-02-05,30.674181807984816,20.948529852153165,40.1487475429423,30.674181807984816,30.674181807984816,-0.12221685926396116,-0.12221685926396116,-0.12221685926396116,-0.16372927704712079,-0.16372927704712079,-0.16372927704712079,0.04151241778315962,0.04151241778315962,0.04151241778315962,0.0,0.0,0.0,30.551964948720855,29.241711429104008,1
299,2016-02-08,30.77309455745941,21.790186144341614,40.03593351864268,30.77309455745941,30.77309455745941,0.36845140835458884,0.36845140835458884,0.36845140835458884,-0.11778312058614568,-0.11778312058614568,-0.11778312058614568,0.4862345289407345,0.4862345289407345,0.4862345289407345,0.0,0.0,0.0,31.141545965813997,29.573986498184716,1
300,2016-02-09,30.80606547395094,22.22175977225503,40.66195982493169,30.80606547395094,30.80606547395094,0.5438416471368975,0.5438416471368975,0.5438416471368975,-0.032444463641175585,-0.032444463641175585,-0.032444463641175585,0.5762861107780731,0.5762861107780731,0.5762861107780731,0.0,0.0,0.0,31.34990712108784,29.89698553596397,1
301,2016-02-10,30.839036390442477,21.793912765679412,41.01150622221062,30.839036390442477,30.839036390442477,0.6186754742685121,0.6186754742685121,0.6186754742685121,-0.014620711020574667,-0.014620711020574667,-0.014620711020574667,0.6332961852890868,0.6332961852890868,0.6332961852890868,0.0,0.0,0.0,31.457711864710987,30.20559952873229,1
302,2016-02-11,30.87200730693401,21.913701719066957,41.181354742410676,30.87200730693401,30.87200730693401,0.6220247504236598,0.6220247504236598,0.6220247504236598,-0.03377705829998614,-0.03377705829998614,-0.03377705829998614,0.6558018087236459,0.6558018087236459,0.6558018087236459,0.0,0.0,0.0,31.494032057357668,30.494856903813265,1
303,2016-02-12,30.904978223425545,22.200508864591775,40.677261972755936,30.904978223425545,30.904978223425545,0.47927044761741106,0.47927044761741106,0.47927044761741106,-0.1637292770472174,-0.1637292770472174,-0.1637292770472174,0.6429997246646285,0.6429997246646285,0.6429997246646285,0.0,0.0,0.0,31.384248671042954,30.760036394895497,1
304,2016-02-16,31.036861889391677,22.03688288519162,40.6740527551173,31.036861889391677,31.036861889391677,0.21397970133003708,0.21397970133003708,0.21397970133003708,-0.032444463641075186,-0.032444463641075186,-0.032444463641075186,0.24642416497111225,0.24642416497111225,0.24642416497111225,0.0,0.0,0.0,31.250841590721713,30.925713029569778,1
305,2016-02-17,31.069832805883205,21.59279505277051,39.918766586360945,31.069832805883205,31.069832805883205,0.054032315995057534,0.054032315995057534,0.054032315995057534,-0.014620711020592989,-0.014620711020592989,-0.014620711020592989,0.06865302701565051,0.06865302701565051,0.06865302701565051,0.0,0.0,0.0,31.123865121878264,31.043286429374582,1
306,2016-02-18,31.102803722374745,21.655324973466925,40.48156035014862,31.102803722374745,31.102803722374745,-0.16913446018361689,-0.16913446018361689,-0.16913446018361689,-0.033777058300026495,-0.033777058300026495,-0.033777058300026495,-0.13535740188359038,-0.13535740188359038,-0.13535740188359038,0.0,0.0,0.0,30.933669262191128,31.114080522469287,-1
307,2016-02-19,31.13577463886627,20.82865598403427,40.19296862232077,31.13577463886627,31.13577463886627,-0.5258198797513337,-0.5258198797513337,-0.5258198797513337,-0.16372927704701676,-0.16372927704701676,-0.16372927704701676,-0.3620906027043169,-0.3620906027043169,-0.3620906027043169,0.0,0.0,0.0,30.609954759114935,31.129774136264036,-1
308,2016-02-22,31.23468738834087,21.138413092314753,39.59895951551499,31.23468738834087,31.23468738834087,-1.255685881899251,-1.255685881899251,-1.255685881899251,-0.11778312058582538,-0.11778312058582538,-0.11778312058582538,-1.1379027613134254,-1.1379027613134254,-1.1379027613134254,0.0,0.0,0.0,29.97900150644162,31.072477792036114,-1
309,2016-02-23,31.267658304832405,20.89577781947117,39.73102264259616,31.267658304832405,31.267658304832405,-1.4460208931381615,-1.4460208931381615,-1.4460208931381615,-0.032444463641151,-0.032444463641151,-0.032444463641151,-1.4135764294970103,-1.4135764294970103,-1.4135764294970103,0.0,0.0,0.0,29.821637411694244,30.940486936624136,-1
310,2016-02-24,31.300629221323938,20.630199742881768,38.271732806467284,31.300629221323938,31.300629221323938,-1.7047243798985552,-1.7047243798985552,-1.7047243798985552,-0.014620711020611327,-0.014620711020611327,-0.014620711020611327,-1.6901036688779436,-1.6901036688779436,-1.6901036688779436,0.0,0.0,0.0,29.595904841425384,30.76508670865789,-1
311,2016-02-25,31.333600137815473,18.603079297015178,38.896006602669836,31.333600137815473,31.333600137815473,-1.9966871692654489,-1.9966871692654489,-1.9966871692654489,-0.03377705830006685,-0.03377705830006685,-0.03377705830006685,-1.962910110965382,-1.962910110965382,-1.962910110965382,0.0,0.0,0.0,29.336912968550024,30.55300681904179,-1
312,2016-02-26,31.366571054307,19.215877185801723,37.22043615053103,31.366571054307,31.366571054307,-2.391305167771614,-2.391305167771614,-2.391305167771614,-0.1637292770474796,-0.1637292770474796,-0.1637292770474796,-2.2275758907241348,-2.2275758907241348,-2.2275758907241348,0.0,0.0,0.0,28.975265886535386,30.301130201959563,-1
313,2016-02-29,31.465483803781606,19.510342065464688,37.51671880990311,31.465483803781606,31.465483803781606,-3.050415389445526,-3.050415389445526,-3.050415389445526,-0.11778312058605572,-0.11778312058605572,-0.11778312058605572,-2.9326322688594706,-2.9326322688594706,-2.9326322688594706,0.0,0.0,0.0,28.41506841433608,30.004212176288878,-1
314,2016-03-01,31.498454720273134,18.845662747767953,37.35670585005317,31.498454720273134,31.498454720273134,-3.1589652955597045,-3.1589652955597045,-3.1589652955597045,-0.03244446364097018,-0.03244446364097018,-0.03244446364097018,-3.126520831918734,-3.126520831918734,-3.126520831918734,0.0,0.0,0.0,28.33948942471343,29.713076959688046,-1
315,2016-03-02,31.531425636764666,18.745687146789468,37.549008544422115,31.531425636764666,31.531425636764666,-3.3098728012600214,-3.3098728012600214,-3.3098728012600214,-0.014620711020556208,-0.014620711020556208,-0.014620711020556208,-3.295252090239465,-3.295252090239465,-3.295252090239465,0.0,0.0,0.0,28.221552835504646,29.42284573105069,-1
316,2016-03-03,31.5643965532562,18.798277992207773,37.988740203992364,31.5643965532562,31.5643965532562,-3.47062834123625,-3.47062834123625,-3.47062834123625,-0.033777058299604985,-0.033777058299604985,-0.033777058299604985,-3.436851282936645,-3.436851282936645,-3.436851282936645,0.0,0.0,0.0,28.09376821201995,29.138855626033568,-1
317,2016-03-04,31.597367469747734,18.58927910123488,37.67051766664506,31.597367469747734,31.597367469747734,-3.7136292698254683,-3.7136292698254683,-3.7136292698254683,-0.16372927704727894,-0.16372927704727894,-0.16372927704727894,-3.5498999927781894,-3.5498999927781894,-3.5498999927781894,0.0,0.0,0.0,27.883738199922266,28.8662339701143,-1
318,2016-03-07,31.696280219222334,17.982410322815493,37.51140312036744,31.696280219222334,31.696280219222334,-3.8297507216087383,-3.8297507216087383,-3.8297507216087383,-0.11778312058628607,-0.11778312058628607,-0.11778312058628607,-3.711967601022452,-3.711967601022452,-3.711967601022452,0.0,0.0,0.0,27.866529497613595,28.6549867692315,-1
319,2016-03-08,31.729251135713863,18.380156760925146,37.53620414416031,31.729251135713863,31.729251135713863,-3.7401842428386267,-3.7401842428386267,-3.7401842428386267,-0.03244446364138303,-0.03244446364138303,-0.03244446364138303,-3.7077397791972433,-3.7077397791972433,-3.7077397791972433,0.0,0.0,0.0,27.989066892875236,28.471729717349596,-1
320,2016-03-09,31.762222052205402,18.42534382200364,37.40751534153393,31.762222052205402,31.762222052205402,-3.690638245659934,-3.690638245659934,-3.690638245659934,-0.014620711020643558,-0.014620711020643558,-0.014620711020643558,-3.6760175346392905,-3.6760175346392905,-3.6760175346392905,0.0,0.0,0.0,28.07158380654547,28.319297613861607,-1
321,2016-03-10,31.795192968696927,18.979926519951842,37.64530444978924,31.795192968696927,31.795192968696927,-3.652207645826417,-3.652207645826417,-3.652207645826417,-0.03377705829989379,-0.03377705829989379,-0.03377705829989379,-3.618430587526523,-3.618430587526523,-3.618430587526523,0.0,0.0,0.0,28.14298532287051,28.19990484929366,-1
322,2016-03-11,31.828163885188463,19.088450288416343,36.93741539309833,31.828163885188463,31.828163885188463,-3.7006928354563096,-3.7006928354563096,-3.7006928354563096,-0.16372927704707826,-0.16372927704707826,-0.16372927704707826,-3.5369635584092314,-3.5369635584092314,-3.5369635584092314,0.0,0.0,0.0,28.127471049732154,28.115125365613334,1
323,2016-03-14,31.927076632698068,19.850997845316147,37.600974090602804,31.927076632698068,31.927076632698068,-3.2908376289468957,-3.2908376289468957,-3.2908376289468957,-0.11778312058573699,-0.11778312058573699,-0.11778312058573699,-3.1730545083611585,-3.1730545083611585,-3.1730545083611585,0.0,0.0,0.0,28.63623900375117,28.13724242455484,1
324,2016-03-15,31.960047548534604,19.380239442638864,38.14707051900057,31.960047548534604,31.960047548534604,-3.0531003729476116,-3.0531003729476116,-3.0531003729476116,-0.03244446364120224,-0.03244446364120224,-0.03244446364120224,-3.0206559093064094,-3.0206559093064094,-3.0206559093064094,0.0,0.0,0.0,28.906947175586993,28.1939881996422,1
325,2016-03-16,31.99301846437114,19.66498296661411,38.71732264009782,31.99301846437114,31.99301846437114,-2.87186089971655,-2.87186089971655,-2.87186089971655,-0.014620711020588444,-0.014620711020588444,-0.014620711020588444,-2.857240188695962,-2.857240188695962,-2.857240188695962,0.0,0.0,0.0,29.121157564654588,28.283948672557194,1
326,2016-03-17,32.02598938020767,19.56246727526936,38.7122283394523,32.02598938020767,32.02598938020767,-2.7192566833487115,-2.7192566833487115,-2.7192566833487115,-0.033777058299934146,-0.033777058299934146,-0.033777058299934146,-2.685479625048777,-2.685479625048777,-2.685479625048777,0.0,0.0,0.0,29.30673269685896,28.405245121041094,1
327,2016-03-18,32.0589602960442,19.74890726529776,38.40633431172898,32.0589602960442,32.0589602960442,-2.6716585471028993,-2.6716585471028993,-2.6716585471028993,-0.16372927704687762,-0.16372927704687762,-0.16372927704687762,-2.5079292700560214,-2.5079292700560214,-2.5079292700560214,0.0,0.0,0.0,29.387301748941297,28.555601475942996,1
328,2016-03-21,32.15787304355381,20.256645831817327,39.354433137705,32.15787304355381,32.15787304355381,-2.081060392361553,-2.081060392361553,-2.081060392361553,-0.11778312058635626,-0.11778312058635626,-0.11778312058635626,-1.963277271775197,-1.963277271775197,-1.963277271775197,0.0,0.0,0.0,30.07681265119226,28.776629791300866,1
329,2016-03-22,32.19084395939035,20.635230609600924,39.673323370838425,32.19084395939035,32.19084395939035,-1.8165429987962591,-1.8165429987962591,-1.8165429987962591,-0.03244446364102144,-0.03244446364102144,-0.03244446364102144,-1.7840985351552379,-1.7840985351552379,-1.7840985351552379,0.0,0.0,0.0,30.37430096059409,29.01515319807275,1
330,2016-03-23,32.223814875226886,21.283394209212446,40.08938285210394,32.223814875226886,32.223814875226886,-1.6232198316611306,-1.6232198316611306,-1.6232198316611306,-0.014620711020606789,-0.014620711020606789,-0.014620711020606789,-1.6085991206405237,-1.6085991206405237,-1.6085991206405237,0.0,0.0,0.0,30.600595043565754,29.26805432177478,1
331,2016-03-24,32.25678579106341,20.99957657813939,40.559370955813705,32.25678579106341,32.25678579106341,-1.4716115019855889,-1.4716115019855889,-1.4716115019855889,-0.03377705829959917,-0.03377705829959917,-0.03377705829959917,-1.4378344436859896,-1.4378344436859896,-1.4378344436859896,0.0,0.0,0.0,30.78517428907782,29.53227321839551,1
332,2016-03-28,32.38866945440956,22.31522655479008,41.049205286085474,32.38866945440956,32.38866945440956,-0.9311830637142021,-0.9311830637142021,-0.9311830637142021,-0.11778312058619766,-0.11778312058619766,-0.11778312058619766,-0.8133999431280045,-0.8133999431280045,-0.8133999431280045,0.0,0.0,0.0,31.457486390695358,29.865274752491832,1
333,2016-03-29,32.42164037024609,22.928791900560604,41.678439681759954,32.42164037024609,32.42164037024609,-0.7050720267860425,-0.7050720267860425,-0.7050720267860425,-0.03244446364084063,-0.03244446364084063,-0.03244446364084063,-0.6726275631452019,-0.6726275631452019,-0.6726275631452019,0.0,0.0,0.0,31.716568343460047,30.173307686462714,1
334,2016-03-30,32.45461128608262,21.79715922015182,41.032054650131755,32.45461128608262,32.45461128608262,-0.5522144983887105,-0.5522144983887105,-0.5522144983887105,-0.014620711020547196,-0.014620711020547196,-0.014620711020547196,-0.5375937873681634,-0.5375937873681634,-0.5375937873681634,0.0,0.0,0.0,31.902396787693906,30.47285264767341,1
335,2016-03-31,32.48758220191915,22.53770784294394,41.980427188562224,32.48758220191915,32.48758220191915,-0.4416594389651205,-0.4416594389651205,-0.4416594389651205,-0.033777058299763754,-0.033777058299763754,-0.033777058299763754,-0.4078823806653568,-0.4078823806653568,-0.4078823806653568,0.0,0.0,0.0,32.045922762954035,30.765329167503353,1
336,2016-04-01,32.52055311775569,22.41469562387175,41.73994059913631,32.52055311775569,32.52055311775569,-0.44675495816346594,-0.44675495816346594,-0.44675495816346594,-0.16372927704684248,-0.16372927704684248,-0.16372927704684248,-0.28302568111662346,-0.28302568111662346,-0.28302568111662346,0.0,0.0,0.0,32.07379815959222,31.042035713776677,1
337,2016-04-04,32.6194658652653,22.713082957903353,42.23677000889114,32.6194658652653,32.6194658652653,-0.05088800171432601,-0.05088800171432601,-0.05088800171432601,-0.11778312058564859,-0.11778312058564859,-0.11778312058564859,0.06689511887132257,0.06689511887132257,0.06689511887132257,0.0,0.0,0.0,32.56857786355097,31.360163325237647,1
338,2016-04-05,32.652436781101834,22.752312198320407,42.332820526345515,32.652436781101834,32.652436781101834,0.14400270629269912,0.14400270629269912,0.14400270629269912,-0.03244446364125345,-0.03244446364125345,-0.03244446364125345,0.17644716993395257,0.17644716993395257,0.17644716993395257,0.0,0.0,0.0,32.79643948739453,31.63212600885787,1
339,2016-04-06,32.68540769693836,23.516088318227343,42.39562282384159,32.68540769693836,32.68540769693836,0.26808752532366437,0.26808752532366437,0.26808752532366437,-0.014620711020634574,-0.014620711020634574,-0.014620711020634574,0.2827082363442989,0.2827082363442989,0.2827082363442989,0.0,0.0,0.0,32.95349522226203,31.890045435024668,1
340,2016-04-07,32.7183786127749,23.836016237444422,42.20113996240713,32.7183786127749,32.7183786127749,0.35180639535509584,0.35180639535509584,0.35180639535509584,-0.033777058299804104,-0.033777058299804104,-0.033777058299804104,0.3855834536549,0.3855834536549,0.3855834536549,0.0,0.0,0.0,33.07018500813,32.13700443148109,1
341,2016-04-08,32.751349528611435,24.083436314324548,42.768030180816204,32.751349528611435,32.751349528611435,0.32105781629832697,0.32105781629832697,0.32105781629832697,-0.16372927704693915,-0.16372927704693915,-0.16372927704693915,0.4847870933452661,0.4847870933452661,0.4847870933452661,0.0,0.0,0.0,33.07240734490976,32.36572773706428,1
342,2016-04-11,32.850262276121036,24.47275751994205,43.5942284677293,32.850262276121036,32.850262276121036,0.6367610499107874,0.6367610499107874,0.6367610499107874,-0.1177831205858789,-0.1177831205858789,-0.1177831205858789,0.7545441704966663,0.7545441704966663,0.7545441704966663,0.0,0.0,0.0,33.487023326031824,32.56868143059793,1
343,2016-04-12,32.88323319195757,24.027590188992527,42.49319525535983,32.88323319195757,32.88323319195757,0.7998497246854805,0.7998497246854805,0.7998497246854805,-0.03244446364081604,-0.03244446364081604,-0.03244446364081604,0.8322941883262966,0.8322941883262966,0.8322941883262966,0.0,0.0,0.0,33.68308291664305,32.76533288791623,1
344,2016-04-13,32.91620410779411,24.536525169104436,42.94685202103988,32.91620410779411,32.91620410779411,0.8874875174554778,0.8874875174554778,0.8874875174554778,-0.014620711020652901,-0.014620711020652901,-0.014620711020652901,0.9021082284761308,0.9021082284761308,0.9021082284761308,0.0,0.0,0.0,33.803691625249584,32.9554623716718,1
345,2016-04-14,32.949175023630644,25.13511149073173,43.72647621756834,32.949175023630644,32.949175023630644,0.9289116100336321,0.9289116100336321,0.9289116100336321,-0.03377705830009291,-0.03377705830009291,-0.03377705830009291,0.9626886683337249,0.9626886683337249,0.9626886683337249,0.0,0.0,0.0,33.878086633664275,33.13867875874283,1
346,2016-04-15,32.98214593946718,24.683023062033328,43.14822356411932,32.98214593946718,32.98214593946718,0.8489356162450935,0.8489356162450935,0.8489356162450935,-0.16372927704740198,-0.16372927704740198,-0.16372927704740198,1.0126648932924955,1.0126648932924955,1.0126648932924955,0.0,0.0,0.0,33.831081555712274,33.314407098354835,1
347,2016-04-18,33.08105868697678,25.366964178290065,43.51628123539731,33.08105868697678,33.08105868697678,0.9673225661268492,0.9673225661268492,0.9673225661268492,-0.11778312058572032,-0.11778312058572032,-0.11778312058572032,1.0851056867125697,1.0851056867125697,1.0851056867125697,0.0,0.0,0.0,34.04838125310363,33.46238743731009,1
348,2016-04-19,33.11402960281332,24.67381122947036,42.50167141501086,33.11402960281332,33.11402960281332,1.0466423378216518,1.0466423378216518,1.0466423378216518,-0.03244446364089187,-0.03244446364089187,-0.03244446364089187,1.0790868014625437,1.0790868014625437,1.0790868014625437,0.0,0.0,0.0,34.16067194063497,33.598810682634145,1
349,2016-04-20,33.147000518649854,24.57041991631933,43.37597096090408,33.147000518649854,33.147000518649854,1.0415090385073371,1.0415090385073371,1.0415090385073371,-0.014620711020666788,-0.014620711020666788,-0.014620711020666788,1.0561297495280038,1.0561297495280038,1.0561297495280038,0.0,0.0,0.0,34.18850955715719,33.72231211612366,1
350,2016-04-21,33.17997143448638,25.13283537535217,43.759846144386415,33.17997143448638,33.17997143448638,0.9816305034934323,0.9816305034934323,0.9816305034934323,-0.033777058299757926,-0.033777058299757926,-0.033777058299757926,1.0154075617931904,1.0154075617931904,1.0154075617931904,0.0,0.0,0.0,34.16160193797982,33.83145380910864,1
351,2016-04-22,33.21294235032291,24.57922024737962,43.387639131701704,33.21294235032291,33.21294235032291,0.7926139490695308,0.7926139490695308,0.7926139490695308,-0.1637292770472013,-0.1637292770472013,-0.1637292770472013,0.9563432261167321,0.9563432261167321,0.9563432261167321,0.0,0.0,0.0,34.005556299392445,33.92476870455691,1
352,2016-04-25,33.31185509783253,24.60215000644704,43.14338375780199,33.31185509783253,33.31185509783253,0.5499843497716029,0.5499843497716029,0.5499843497716029,-0.11778312058633959,-0.11778312058633959,-0.11778312058633959,0.6677674703579426,0.6677674703579426,0.6677674703579426,0.0,0.0,0.0,33.86183944760413,33.96225031671413,-1
353,2016-04-26,33.344826013669056,24.420085824400473,43.03559825245484,33.344826013669056,33.344826013669056,0.5032013765847847,0.5032013765847847,0.5032013765847847,-0.03244446364130467,-0.03244446364130467,-0.03244446364130467,0.5356458402260894,0.5356458402260894,0.5356458402260894,0.0,0.0,0.0,33.84802739025384,33.978744764075216,-1
354,2016-04-27,33.37779692950559,24.734368838425166,42.88794150763468,33.37779692950559,33.37779692950559,0.37239908878469963,0.37239908878469963,0.37239908878469963,-0.014620711020611663,-0.014620711020611663,-0.014620711020611663,0.3870197998053113,0.3870197998053113,0.3870197998053113,0.0,0.0,0.0,33.75019601829029,33.97339520337929,-1
355,2016-04-28,33.41076784534213,24.11707117170514,42.56973642514715,33.41076784534213,33.41076784534213,0.18950437823885596,0.18950437823885596,0.18950437823885596,-0.033777058299922516,-0.033777058299922516,-0.033777058299922516,0.2232814365387785,0.2232814365387785,0.2232814365387785,0.0,0.0,0.0,33.60027222358099,33.94561376237096,-1
356,2016-04-29,33.44373876117866,23.293780594149162,42.9574423610626,33.44373876117866,33.44373876117866,-0.11758083178068174,-0.11758083178068174,-0.11758083178068174,-0.16372927704729795,-0.16372927704729795,-0.16372927704729795,0.04614844526661621,0.04614844526661621,0.04614844526661621,0.0,0.0,0.0,33.32615792939798,33.89512139973952,-1
