,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,SMA,Signal
530,2017-01-04,134.19036935163018,105.70374643190908,151.86435391977986,134.19036935163018,134.19036935163018,-5.361131702137433,-5.361131702137433,-5.361131702137433,-0.042232436456409034,-0.042232436456409034,-0.042232436456409034,-5.318899265681024,-5.318899265681024,-5.318899265681024,0.0,0.0,0.0,128.82923764949274,127.93144029333129,1
531,2017-01-05,134.29481802669244,106.77596155652972,150.75600918670074,134.29481802669244,134.29481802669244,-5.426792465617854,-5.426792465617854,-5.426792465617854,-0.07901645932205169,-0.07901645932205169,-0.07901645932205169,-5.347776006295803,-5.347776006295803,-5.347776006295803,0.0,0.0,0.0,128.86802556107457,128.13756343164783,1
532,2017-01-06,134.3992667017547,104.35119061317167,152.70250077373518,134.3992667017547,134.3992667017547,-5.439932446115284,-5.439932446115284,-5.439932446115284,-0.07365223520333027,-0.07365223520333027,-0.07365223520333027,-5.366280210911954,-5.366280210911954,-5.366280210911954,0.0,0.0,0.0,128.95933425563942,128.33118699174426,1
533,2017-01-09,134.71261272694147,103.37509940037017,154.41258249383284,134.71261272694147,134.71261272694147,-5.42911296429126,-5.42911296429126,-5.42911296429126,-0.10617145686940412,-0.10617145686940412,-0.10617145686940412,-5.322941507421855,-5.322941507421855,-5.322941507421855,0.0,0.0,0.0,129.28349976265022,128.5379581995676,1
534,2017-01-10,134.81706140200373,106.40842832237504,152.2115251568599,134.81706140200373,134.81706140200373,-5.281027072722419,-5.281027072722419,-5.281027072722419,-0.01602158775794012,-0.01602158775794012,-0.01602158775794012,-5.265005484964479,-5.265005484964479,-5.265005484964479,0.0,0.0,0.0,129.5360343292813,128.74803156468596,1
535,2017-01-11,134.921510077066,105.21048643221621,153.35441813731416,134.921510077066,134.921510077066,-5.223442512494547,-5.223442512494547,-5.223442512494547,-0.0422324364562186,-0.0422324364562186,-0.0422324364562186,-5.181210076038327,-5.181210076038327,-5.181210076038327,0.0,0.0,0.0,129.69806756457143,128.90074933424236,1
536,2017-01-12,135.02595875212825,106.18979678184998,152.77847806184405,135.02595875212825,135.02595875212825,-5.148956996099955,-5.148956996099955,-5.148956996099955,-0.07901645932198158,-0.07901645932198158,-0.07901645932198158,-5.069940536777973,-5.069940536777973,-5.069940536777973,0.0,0.0,0.0,129.87700175602828,129.06157938055497,1
537,2017-01-13,135.13040742719053,106.89160270623056,154.1492887139815,135.13040742719053,135.13040742719053,-5.003884399276385,-5.003884399276385,-5.003884399276385,-0.07365223520311742,-0.07365223520311742,-0.07365223520311742,-4.930232164073268,-4.930232164073268,-4.930232164073268,0.0,0.0,0.0,130.12652302791415,129.24026311623675,1
538,2017-01-17,135.54820212743957,107.897363344118,154.77202163873216,135.54820212743957,135.54820212743957,-4.1080217228895135,-4.1080217228895135,-4.1080217228895135,-0.016021587757883173,-0.016021587757883173,-0.016021587757883173,-4.09200013513163,-4.09200013513163,-4.09200013513163,0.0,0.0,0.0,131.44018040455006,129.54042090221486,1
539,2017-01-18,135.65265080250182,108.2027982585309,154.0526912354453,135.65265080250182,135.65265080250182,-3.862156627032976,-3.862156627032976,-3.862156627032976,-0.04223243645633512,-0.04223243645633512,-0.04223243645633512,-3.8199241905766406,-3.8199241905766406,-3.8199241905766406,0.0,0.0,0.0,131.79049417546884,129.84083984866712,1
540,2017-01-19,135.75709947756408,108.42845155881083,154.77590253347543,135.75709947756408,135.75709947756408,-3.60708293603437,-3.60708293603437,-3.60708293603437,-0.07901645932210177,-0.07901645932210177,-0.07901645932210177,-3.5280664767122683,-3.5280664767122683,-3.5280664767122683,0.0,0.0,0.0,132.1500165415297,130.1729177378708,1
541,2017-01-20,135.86154815262634,110.47679975536512,156.1892253904842,135.86154815262634,135.86154815262634,-3.2936992883629492,-3.2936992883629492,-3.2936992883629492,-0.0736522352031993,-0.0736522352031993,-0.0736522352031993,-3.2200470531597496,-3.2200470531597496,-3.2200470531597496,0.0,0.0,0.0,132.5678488642634,130.54290006818968,1
542,2017-01-23,136.17489417781312,110.34013443249984,156.56893507539075,136.17489417781312,136.17489417781312,-2.3477748111685353,-2.3477748111685353,-2.3477748111685353,-0.10617145686940602,-0.10617145686940602,-0.10617145686940602,-2.241603354299129,-2.241603354299129,-2.241603354299129,0.0,0.0,0.0,133.82711936664458,131.0296785792902,1
543,2017-01-24,136.27934285287537,112.66919931426911,158.45671653240908,136.27934285287537,136.27934285287537,-1.9290131665470527,-1.9290131665470527,-1.9290131665470527,-0.016021587757799396,-0.016021587757799396,-0.016021587757799396,-1.9129915787892533,-1.9129915787892533,-1.9129915787892533,0.0,0.0,0.0,134.3503296863283,131.536361571658,1
544,2017-01-25,136.38379152793763,111.5047233701105,158.18947913849647,136.38379152793763,136.38379152793763,-1.6335890937288013,-1.6335890937288013,-1.6335890937288013,-0.04223243645645165,-0.04223243645645165,-0.04223243645645165,-1.5913566572723497,-1.5913566572723497,-1.5913566572723497,0.0,0.0,0.0,134.75020243420883,132.05777838215076,1
545,2017-01-26,136.4882402029999,111.10853765044037,158.89583995322457,136.4882402029999,136.4882402029999,-1.3606433209277848,-1.3606433209277848,-1.3606433209277848,-0.07901645932180723,-0.07901645932180723,-0.07901645932180723,-1.2816268616059778,-1.2816268616059778,-1.2816268616059778,0.0,0.0,0.0,135.1275968820721,132.6007313139008,1
546,2017-01-27,136.59268887806215,112.10555558858307,159.22641736638,136.59268887806215,136.59268887806215,-1.0622373175717355,-1.0622373175717355,-1.0622373175717355,-0.07365223520338784,-0.07365223520338784,-0.07365223520338784,-0.9885850823683475,-0.9885850823683475,-0.9885850823683475,0.0,0.0,0.0,135.5304515604904,133.16607629434705,1
547,2017-01-30,136.90603490324892,113.96200051460475,160.2795690355548,136.90603490324892,136.90603490324892,-0.35936215385812853,-0.35936215385812853,-0.35936215385812853,-0.10617145686953489,-0.10617145686953489,-0.10617145686953489,-0.25319069698859364,-0.25319069698859364,-0.25319069698859364,0.0,0.0,0.0,136.5466727493908,133.8080912664947,1
548,2017-01-31,137.01048357831118,113.8076910515671,158.46925026387527,137.01048357831118,137.01048357831118,-0.08451322235155528,-0.08451322235155528,-0.08451322235155528,-0.016021587757742442,-0.016021587757742442,-0.016021587757742442,-0.06849163459381284,-0.06849163459381284,-0.06849163459381284,0.0,0.0,0.0,136.92597035595963,134.35667026163566,1
549,2017-02-01,137.11493225337344,114.30665400662541,161.14521127241227,137.11493225337344,137.11493225337344,0.03875486273447381,0.03875486273447381,0.03875486273447381,-0.0422324364562612,-0.0422324364562612,-0.0422324364562612,0.08098729919073501,0.08098729919073501,0.08098729919073501,0.0,0.0,0.0,137.1536871161079,134.89298955569956,1
550,2017-02-02,137.2193809284357,114.27512255527215,160.5854989035347,137.2193809284357,137.2193809284357,0.11409623951788717,0.11409623951788717,0.11409623951788717,-0.07901645932215187,-0.07901645932215187,-0.07901645932215187,0.19311269884003904,0.19311269884003904,0.19311269884003904,0.0,0.0,0.0,137.3334771679536,135.41133561834198,1
551,2017-02-03,137.32382960349796,112.61149806806111,161.50510593097076,137.32382960349796,137.32382960349796,0.19272821276364135,0.19272821276364135,0.19272821276364135,-0.07365223520317497,-0.07365223520317497,-0.07365223520317497,0.2663804479668163,0.2663804479668163,0.2663804479668163,0.0,0.0,0.0,137.5165578162616,135.9062065135418,1
552,2017-02-06,137.63717562868473,115.93525400946348,161.3567185989676,137.63717562868473,137.63717562868473,0.14149358104466758,0.14149358104466758,0.14149358104466758,-0.10617145686924992,-0.10617145686924992,-0.10617145686924992,0.2476650379139175,0.2476650379139175,0.2476650379139175,0.0,0.0,0.0,137.7786692097294,136.30136149785025,1
553,2017-02-07,137.741624303747,114.58976404609291,161.13497735921482,137.741624303747,137.741624303747,0.1472705746675614,0.1472705746675614,0.1472705746675614,-0.016021587757872553,-0.016021587757872553,-0.016021587757872553,0.16329216242543393,0.16329216242543393,0.16329216242543393,0.0,0.0,0.0,137.88889487841456,136.65521801705887,1
554,2017-02-08,137.84607297880925,115.06391839899531,161.32898672988247,137.84607297880925,137.84607297880925,-0.00020684798569179017,-0.00020684798569179017,-0.00020684798569179017,-0.042232436456290115,-0.042232436456290115,-0.042232436456290115,0.04202558847059832,0.04202558847059832,0.04202558847059832,0.0,0.0,0.0,137.84586613082357,136.96478438672037,1
555,2017-02-09,137.9505216538715,114.56848062047817,160.96839630673375,137.9505216538715,137.9505216538715,-0.19304474126801072,-0.19304474126801072,-0.19304474126801072,-0.07901645932204765,-0.07901645932204765,-0.07901645932204765,-0.11402828194596305,-0.11402828194596305,-0.11402828194596305,0.0,0.0,0.0,137.7574769126035,137.22777238977352,1
556,2017-02-10,138.05497032893376,113.2931191161831,160.176224551251,138.05497032893376,138.05497032893376,-0.37595954699493817,-0.37595954699493817,-0.37595954699493817,-0.07365223520296212,-0.07365223520296212,-0.07365223520296212,-0.3023073117919761,-0.3023073117919761,-0.3023073117919761,0.0,0.0,0.0,137.6790107819388,137.44262831191833,1
557,2017-02-13,138.36831635412054,114.73537913967384,160.73956381230676,138.36831635412054,138.36831635412054,-1.1356490590922546,-1.1356490590922546,-1.1356490590922546,-0.1061714568695368,-0.1061714568695368,-0.1061714568695368,-1.029477602222718,-1.029477602222718,-1.029477602222718,0.0,0.0,0.0,137.23266729502828,137.5112277664821,-1
558,2017-02-14,138.4727650291828,115.26235393505074,161.45509199855303,138.4727650291828,138.4727650291828,-1.3303792995152648,-1.3303792995152648,-1.3303792995152648,-0.016021587757788777,-0.016021587757788777,-0.016021587757788777,-1.314357711757476,-1.314357711757476,-1.314357711757476,0.0,0.0,0.0,137.14238572966752,137.53286930385286,-1
559,2017-02-15,138.57721370424505,113.17137166180268,160.21727097084135,138.57721370424505,138.57721370424505,-1.6565281675023715,-1.6565281675023715,-1.6565281675023715,-0.0422324364561873,-0.0422324364561873,-0.0422324364561873,-1.6142957310461843,-1.6142957310461843,-1.6142957310461843,0.0,0.0,0.0,136.9206855367427,137.50956914591637,-1
560,2017-02-16,138.6816623793073,112.62011521177554,160.28627171630754,138.6816623793073,138.6816623793073,-2.0045246301752866,-2.0045246301752866,-2.0045246301752866,-0.07901645932216786,-0.07901645932216786,-0.07901645932216786,-1.9255081708531185,-1.9255081708531185,-1.9255081708531185,0.0,0.0,0.0,136.67713774913202,137.44393520403418,-1
561,2017-02-17,138.78611105436957,113.1855088719478,159.66698765840417,138.78611105436957,138.78611105436957,-2.3179122917049506,-2.3179122917049506,-2.3179122917049506,-0.0736522352034454,-0.0736522352034454,-0.0736522352034454,-2.2442600565015054,-2.2442600565015054,-2.2442600565015054,0.0,0.0,0.0,136.46819876266463,137.3390992986745,-1
562,2017-02-21,139.20390575461863,113.41064434851178,160.2259911089907,139.20390575461863,139.20390575461863,-3.5408554115902335,-3.5408554115902335,-3.5408554115902335,-0.016021587757705,-0.016021587757705,-0.016021587757705,-3.5248338238325285,-3.5248338238325285,-3.5248338238325285,0.0,0.0,0.0,135.6630503430284,137.12753741200441,-1
563,2017-02-22,139.30835442968086,111.03263250108813,158.3244200425323,139.30835442968086,139.30835442968086,-3.872978558150398,-3.872978558150398,-3.872978558150398,-0.04223243645621621,-0.04223243645621621,-0.04223243645621621,-3.830746121694182,-3.830746121694182,-3.830746121694182,0.0,0.0,0.0,135.43537587153045,136.88218551131598,-1
564,2017-02-23,139.43623203684726,112.63252286535455,159.11506180737032,139.43623203684726,139.43623203684726,-4.204635567046546,-4.204635567046546,-4.204635567046546,-0.07901645932187329,-0.07901645932187329,-0.07901645932187329,-4.125619107724672,-4.125619107724672,-4.125619107724672,0.0,0.0,0.0,135.2315964698007,136.6207585452137,-1
565,2017-02-24,139.56410964401363,109.48719403154604,158.66283111085338,139.56410964401363,139.56410964401363,-4.4809268526554105,-4.4809268526554105,-4.4809268526554105,-0.07365223520293777,-0.07365223520293777,-0.07365223520293777,-4.407274617452472,-4.407274617452472,-4.407274617452472,0.0,0.0,0.0,135.0831827913582,136.35332913308918,-1
566,2017-02-27,139.94774246551273,112.27559489212778,158.1993575136183,139.94774246551273,139.94774246551273,-5.261551431107543,-5.261551431107543,-5.261551431107543,-0.10617145686963655,-0.10617145686963655,-0.10617145686963655,-5.155379974237906,-5.155379974237906,-5.155379974237906,0.0,0.0,0.0,134.6861910344052,136.0540471583358,-1
567,2017-02-28,140.07562007267907,111.61275068636694,157.968836487544,140.07562007267907,140.07562007267907,-5.38393726311326,-5.38393726311326,-5.38393726311326,-0.016021587757861926,-0.016021587757861926,-0.016021587757861926,-5.367915675355397,-5.367915675355397,-5.367915675355397,0.0,0.0,0.0,134.6916828095658,135.79994870978956,-1
568,2017-03-01,140.20349767984547,111.63502634168847,158.76903598861043,140.20349767984547,140.20349767984547,-5.6025707020301025,-5.6025707020301025,-5.6025707020301025,-0.04223243645622306,-0.04223243645622306,-0.04223243645622306,-5.560338265573879,-5.560338265573879,-5.560338265573879,0.0,0.0,0.0,134.60092697781536,135.54580283460433,-1
569,2017-03-02,140.33137528701184,112.25056166900507,158.23713296293582,140.33137528701184,140.33137528701184,-5.810935053390485,-5.810935053390485,-5.810935053390485,-0.07901645932176905,-0.07901645932176905,-0.07901645932176905,-5.731918594068716,-5.731918594068716,-5.731918594068716,0.0,0.0,0.0,134.52044023362134,135.30577830429223,-1
570,2017-03-03,140.45925289417818,111.29909971940005,157.2000182342255,140.45925289417818,140.45925289417818,-5.955731121215931,-5.955731121215931,-5.955731121215931,-0.0736522352030197,-0.0736522352030197,-0.0736522352030197,-5.882078886012911,-5.882078886012911,-5.882078886012911,0.0,0.0,0.0,134.50352177296224,135.08841670667522,-1
